"No.","Time","Source","Destination","Protocol","Length","Info"
"1096","5.659681","fe80::afdd:6b53:10c6:631a","ff02::fb","MDNS","317","Standard query 0x0000 ANY {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""0""}._mi-connect._udp.local, ""QM"" question ANY {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""178""}._mi-connect._udp.local, ""QM"" question ANY Android-10.local, ""QM"" question ANY Android-10.local, ""QM"" question SRV 0 0 56666 Android-10.local SRV 0 0 56666 Android-10.local A 10.25.128.178 AAAA fe80::afdd:6b53:10c6:631a"
"1097","5.745038","da:d5:c0:99:c1:f7","Broadcast","ARP","60","Gratuitous ARP for 10.25.131.82 (Reply)"
"1098","5.745038","22:c7:06:c0:21:3b","Broadcast","ARP","60","Gratuitous ARP for 10.25.138.46 (Reply)"
"1099","5.745038","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.171? Tell 10.25.151.1"
"1100","5.745038","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.128.22? Tell 10.25.151.1"
"1101","5.745038","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.134.177? Tell 10.25.151.1"
"1102","5.745038","10.25.138.46","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1103","5.745038","fe80::f9ed:efea:33fd:87b4","ff02::fb","MDNS","311","Standard query response 0x0000 PTR, cache flush Android-197.local PTR, cache flush Android-197.local A, cache flush 10.25.133.7 AAAA, cache flush fe80::f9ed:efea:33fd:87b4 NSEC, cache flush 7.133.25.10.in-addr.arpa NSEC, cache flush 4.B.7.8.D.F.3.3.A.E.F.E.D.E.9.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-197.local"
"1104","5.745038","10.25.133.7","224.0.0.251","MDNS","291","Standard query response 0x0000 PTR, cache flush Android-197.local PTR, cache flush Android-197.local A, cache flush 10.25.133.7 AAAA, cache flush fe80::f9ed:efea:33fd:87b4 NSEC, cache flush 7.133.25.10.in-addr.arpa NSEC, cache flush 4.B.7.8.D.F.3.3.A.E.F.E.D.E.9.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-197.local"
"1105","5.846883","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.40? Tell 10.25.151.1"
"1106","5.948899","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.105? Tell 10.25.151.1"
"1107","5.959556","fe80::afdd:6b53:10c6:631a","ff02::fb","MDNS","841","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""0""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-10.local TXT, cache flush PTR {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""178""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-10.local PTR, cache flush Android-10.local PTR, cache flush Android-10.local A, cache flush 10.25.128.178 AAAA, cache flush fe80::afdd:6b53:10c6:631a NSEC, cache flush {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""0""}._mi-connect._udp.local NSEC, cache flush {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""178""}._mi-connect._udp.local NSEC, cache flush 178.128.25.10.in-addr.arpa NSEC, cache flush A.1.3.6.6.C.0.1.3.5.B.6.D.D.F.A.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-10.local"
"1108","6.002158","10.25.139.150","10.25.141.101","UDP","1238","62910  >  46551 Len=1196"
"1109","6.045602","10.25.136.117","239.255.255.250","UDP","155","1990  >  1990 Len=113"
"1110","6.105018","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"1111","6.105018","208.91.112.52","10.25.139.150","DNS","227","Standard query response 0xc1ba A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 23.53.118.93 A 23.53.118.82"
"1112","6.105018","23.53.118.114","10.25.139.150","TCP","66","80  >  61791 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1350 SACK_PERM WS=128"
"1113","6.105018","150.171.27.11","10.25.139.150","TCP","60","443  >  57868 [ACK] Seq=155 Ack=2152 Win=12582400 Len=0"
"1114","6.105018","150.171.27.11","10.25.139.150","TLSv1.2","123","Application Data"
"1115","6.105018","23.53.118.114","10.25.139.150","TCP","66","[TCP Retransmission] 80  >  61791 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1350 SACK_PERM WS=128"
"1116","6.105018","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"1117","6.105193","10.25.139.150","23.53.118.114","TCP","66","61791  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0 SLE=0 SRE=1"
"1118","6.105327","10.25.139.150","23.53.118.114","HTTP","165","GET /connecttest.txt HTTP/1.1 "
"1119","6.144286","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.234? Tell 10.25.151.1"
"1120","6.149708","8a:5b:70:6e:29:26","Broadcast","ARP","60","Gratuitous ARP for 10.25.137.166 (Reply)"
"1121","6.149708","10.25.141.142","224.0.0.251","MDNS","440","Standard query response 0x0000 PTR MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49152 MacBook-Air.local AAAA, cache flush fe80::823:2704:cddc:c6b1 A, cache flush 10.25.141.142 NSEC, cache flush MacBook Air._companion-link._tcp.local NSEC, cache flush MacBook-Air.local"
"1122","6.149708","fe80::823:2704:cddc:c6b1","ff02::fb","MDNS","460","Standard query response 0x0000 PTR MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49152 MacBook-Air.local AAAA, cache flush fe80::823:2704:cddc:c6b1 A, cache flush 10.25.141.142 NSEC, cache flush MacBook Air._companion-link._tcp.local NSEC, cache flush MacBook-Air.local"
"1123","6.151120","10.25.134.132","224.0.0.251","MDNS","126","Standard query 0x0000 ANY Android-34.local, ""QM"" question ANY Android-34.local, ""QM"" question A 10.25.134.132 AAAA fe80::b03f:d1ff:fe83:bf90"
"1124","6.151120","fe80::b03f:d1ff:fe83:bf90","ff02::fb","MDNS","146","Standard query 0x0000 ANY Android-34.local, ""QM"" question ANY Android-34.local, ""QM"" question A 10.25.134.132 AAAA fe80::b03f:d1ff:fe83:bf90"
"1125","6.160100","10.25.139.150","150.171.27.11","TCP","54","57868  >  443 [ACK] Seq=2152 Ack=224 Win=65280 Len=0"
"1126","6.245573","Fortinet_49:20:6e","Broadcast","ARP","60","Who has 10.25.132.133? Tell 10.25.151.10"
"1127","6.256403","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.54? Tell 10.25.151.1"
"1128","6.271532","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.135.165? Tell 10.25.151.1"
"1129","6.271532","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.129.0? Tell 10.25.151.1"
"1130","6.271532","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.130.187? Tell 10.25.151.1"
"1131","6.282044","10.25.133.154","224.0.0.251","MDNS","126","Standard query 0x0000 ANY Android-77.local, ""QU"" question ANY Android-77.local, ""QU"" question A 10.25.133.154 AAAA fe80::c0f9:afff:fec5:bf98"
"1132","6.347973","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.171? Tell 10.25.151.1"
"1133","6.360014","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.53? Tell 10.25.151.1"
"1134","6.360014","10.25.132.158","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1135","6.360014","10.25.141.142","224.0.0.251","MDNS","184","Standard query response 0x0000 PTR MacBook Air._companion-link._tcp.local TXT"
"1136","6.406264","23.53.118.114","10.25.139.150","TCP","60","80  >  61791 [ACK] Seq=1 Ack=112 Win=64256 Len=0"
"1137","6.406264","23.53.118.114","10.25.139.150","HTTP","241","HTTP/1.1 200 OK  (text/plain)"
"1138","6.406264","23.53.118.114","10.25.139.150","TCP","60","80  >  61791 [FIN, ACK] Seq=188 Ack=112 Win=64256 Len=0"
"1139","6.406264","23.53.118.114","10.25.139.150","TCP","60","[TCP Retransmission] 80  >  61791 [FIN, ACK] Seq=188 Ack=112 Win=64256 Len=0"
"1140","6.406330","10.25.139.150","23.53.118.114","TCP","54","61791  >  80 [ACK] Seq=112 Ack=189 Win=65280 Len=0"
"1141","6.406379","10.25.139.150","23.53.118.114","TCP","54","61791  >  80 [FIN, ACK] Seq=112 Ack=189 Win=65280 Len=0"
"1142","6.413977","10.25.139.150","10.25.141.101","UDP","80","62910  >  46551 Len=38"
"1143","6.451073","Fortinet_49:20:6e","Broadcast","ARP","60","Who has 10.25.141.152? Tell 10.25.151.10"
"1144","6.495652","10.25.134.132","224.0.0.251","MDNS","126","Standard query 0x0000 ANY Android-34.local, ""QM"" question ANY Android-34.local, ""QM"" question A 10.25.134.132 AAAA fe80::b03f:d1ff:fe83:bf90"
"1145","6.587079","10.25.137.124","10.25.159.255","UDP","70","62850  >  22222 Len=28"
"1146","6.587079","10.25.137.124","10.25.159.255","UDP","70","62853  >  22222 Len=28"
"1147","6.597353","10.25.137.124","255.255.255.255","UDP","70","62851  >  22222 Len=28"
"1148","6.597353","10.25.137.124","255.255.255.255","UDP","70","62854  >  22222 Len=28"
"1149","6.597353","10.25.137.124","255.255.255.255","UDP","70","62852  >  22222 Len=28"
"1150","6.656870","10.25.137.124","255.255.255.255","UDP","125","10004  >  10004 Len=83"
"1151","6.673588","10.25.137.124","255.255.255.255","UDP","125","10004  >  10004 Len=83"
"1152","6.673588","10.25.137.124","255.255.255.255","UDP","125","10004  >  10004 Len=83"
"1153","6.768756","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.198? Tell 10.25.151.1"
"1154","6.768756","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.40? Tell 10.25.151.1"
"1155","6.768756","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.231? Tell 10.25.151.1"
"1156","6.772806","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.40? Tell 10.25.151.1"
"1157","6.827657","10.25.139.150","10.25.141.101","UDP","80","62910  >  46551 Len=38"
"1158","6.859725","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.134.218? Tell 10.25.151.1"
"1159","6.870229","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.133.91? Tell 10.25.151.1"
"1160","6.870229","22:c7:06:c0:21:3b","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.138.46"
"1161","6.963646","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.139? Tell 10.25.151.1"
"1162","6.980092","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.135.165? Tell 10.25.151.1"
"1163","6.980092","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.225? Tell 10.25.151.1"
"1164","6.986372","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.77? Tell 10.25.151.1"
"1165","7.001421","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.101? Tell 10.25.151.1"
"1166","7.001421","10.25.134.24","224.0.0.251","MDNS","291","Standard query response 0x0000 PTR, cache flush Android-35.local PTR, cache flush Android-35.local A, cache flush 10.25.134.24 AAAA, cache flush fe80::aa51:5bff:fe2e:777f NSEC, cache flush 24.134.25.10.in-addr.arpa NSEC, cache flush F.7.7.7.E.2.E.F.F.F.B.5.1.5.A.A.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-35.local"
"1167","7.012135","fe80::aa51:5bff:fe2e:777f","ff02::fb","MDNS","311","Standard query response 0x0000 PTR, cache flush Android-35.local PTR, cache flush Android-35.local A, cache flush 10.25.134.24 AAAA, cache flush fe80::aa51:5bff:fe2e:777f NSEC, cache flush 24.134.25.10.in-addr.arpa NSEC, cache flush F.7.7.7.E.2.E.F.F.F.B.5.1.5.A.A.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-35.local"
"1168","7.076891","10.25.128.178","224.0.0.251","MDNS","821","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""0""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-10.local TXT, cache flush PTR {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""178""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-10.local PTR, cache flush Android-10.local PTR, cache flush Android-10.local A, cache flush 10.25.128.178 AAAA, cache flush fe80::afdd:6b53:10c6:631a NSEC, cache flush {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""0""}._mi-connect._udp.local NSEC, cache flush {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""178""}._mi-connect._udp.local NSEC, cache flush 178.128.25.10.in-addr.arpa NSEC, cache flush A.1.3.6.6.C.0.1.3.5.B.6.D.D.F.A.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-10.local"
"1169","7.076891","fe80::afdd:6b53:10c6:631a","ff02::fb","MDNS","841","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""0""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-10.local TXT, cache flush PTR {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""178""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-10.local PTR, cache flush Android-10.local PTR, cache flush Android-10.local A, cache flush 10.25.128.178 AAAA, cache flush fe80::afdd:6b53:10c6:631a NSEC, cache flush {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""0""}._mi-connect._udp.local NSEC, cache flush {""nm"":""M R Junayed"",""as"":""[8193, 8194]"",""ip"":""178""}._mi-connect._udp.local NSEC, cache flush 178.128.25.10.in-addr.arpa NSEC, cache flush A.1.3.6.6.C.0.1.3.5.B.6.D.D.F.A.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-10.local"
"1170","7.096198","fe80::c0f9:afff:fec5:bf98","ff02::fb","MDNS","312","Standard query response 0x0000 PTR, cache flush Android-77.local PTR, cache flush Android-77.local A, cache flush 10.25.133.154 AAAA, cache flush fe80::c0f9:afff:fec5:bf98 NSEC, cache flush 154.133.25.10.in-addr.arpa NSEC, cache flush 8.9.F.B.5.C.E.F.F.F.F.A.9.F.0.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-77.local"
"1171","7.174999","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.232? Tell 10.25.151.1"
"1172","7.186219","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.53? Tell 10.25.151.1"
"1173","7.186219","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.130.187? Tell 10.25.151.1"
"1174","7.186219","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.129.0? Tell 10.25.151.1"
"1175","7.186219","AzureWaveTec_01:71:2f","Broadcast","ARP","42","Who has 10.25.135.63? Tell 10.25.141.96"
"1176","7.186219","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x73dd PTR _quickshare._tcp.local, ""QM"" question"
"1177","7.194628","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x2428 PTR _quickshare._tcp.local, ""QM"" question"
"1178","7.234011","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"1179","7.234011","146.75.45.91","10.25.139.150","TLSv1.2","127","Application Data"
"1180","7.234011","146.75.45.91","10.25.139.150","TCP","127","[TCP Retransmission] 443  >  59025 [PSH, ACK] Seq=1 Ack=1 Win=282 Len=73"
"1181","7.234011","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"1182","7.234011","146.75.45.91","10.25.139.150","TCP","127","[TCP Retransmission] 443  >  59025 [PSH, ACK] Seq=1 Ack=1 Win=282 Len=73"
"1183","7.234103","10.25.139.150","146.75.45.91","TCP","66","59025  >  443 [ACK] Seq=1 Ack=74 Win=251 Len=0 SLE=1 SRE=74"
"1184","7.234154","10.25.139.150","146.75.45.91","TCP","66","[TCP Dup ACK 1183#1] 59025  >  443 [ACK] Seq=1 Ack=74 Win=251 Len=0 SLE=1 SRE=74"
"1185","7.239442","10.25.139.150","10.25.141.101","UDP","80","62910  >  46551 Len=38"
"1186","7.239531","10.25.139.150","146.75.45.91","TLSv1.2","89","Application Data"
"1187","7.239597","10.25.139.150","146.75.45.91","TLSv1.2","89","Application Data"
"1188","7.239616","10.25.139.150","146.75.45.91","TLSv1.2","89","Application Data"
"1189","7.239637","10.25.139.150","146.75.45.91","TLSv1.2","89","Application Data"
"1190","7.269532","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x2b80 PTR _quickshare._tcp.local, ""QM"" question"
"1191","7.280566","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x73dd PTR _quickshare._tcp.local, ""QM"" question"
"1192","7.280566","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xeae1 PTR _quickshare._tcp.local, ""QM"" question"
"1193","7.280566","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xacd8 PTR _quickshare._tcp.local, ""QM"" question"
"1194","7.280566","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xacd8 PTR _quickshare._tcp.local, ""QM"" question"
"1195","7.292542","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x7fa7 PTR _quickshare._tcp.local, ""QM"" question"
"1196","7.371901","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xa8b8 PTR _quickshare._tcp.local, ""QM"" question"
"1197","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x6e4f PTR _quickshare._tcp.local, ""QM"" question"
"1198","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x6e4f PTR _quickshare._tcp.local, ""QM"" question"
"1199","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x793d PTR _quickshare._tcp.local, ""QM"" question"
"1200","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x914a PTR _quickshare._tcp.local, ""QM"" question"
"1201","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x793d PTR _quickshare._tcp.local, ""QM"" question"
"1202","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x914a PTR _quickshare._tcp.local, ""QM"" question"
"1203","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x5c42 PTR _quickshare._tcp.local, ""QM"" question"
"1204","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x57bb PTR _quickshare._tcp.local, ""QM"" question"
"1205","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x5c42 PTR _quickshare._tcp.local, ""QM"" question"
"1206","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x57bb PTR _quickshare._tcp.local, ""QM"" question"
"1207","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x282c PTR _quickshare._tcp.local, ""QM"" question"
"1208","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x282c PTR _quickshare._tcp.local, ""QM"" question"
"1209","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x492d PTR _quickshare._tcp.local, ""QM"" question"
"1210","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xeabf PTR _quickshare._tcp.local, ""QM"" question"
"1211","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xdcd1 PTR _quickshare._tcp.local, ""QM"" question"
"1212","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xeabf PTR _quickshare._tcp.local, ""QM"" question"
"1213","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xdcd1 PTR _quickshare._tcp.local, ""QM"" question"
"1214","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x169b PTR _quickshare._tcp.local, ""QM"" question"
"1215","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x169b PTR _quickshare._tcp.local, ""QM"" question"
"1216","7.383215","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x8ae8 PTR _quickshare._tcp.local, ""QM"" question"
"1217","7.383215","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x8ae8 PTR _quickshare._tcp.local, ""QM"" question"
"1218","7.385492","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x83ff PTR _quickshare._tcp.local, ""QM"" question"
"1219","7.385492","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x83ff PTR _quickshare._tcp.local, ""QM"" question"
"1220","7.385492","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x5b10 PTR _quickshare._tcp.local, ""QM"" question"
"1221","7.385492","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x5b10 PTR _quickshare._tcp.local, ""QM"" question"
"1222","7.385492","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x938b PTR _quickshare._tcp.local, ""QM"" question"
"1223","7.394263","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x938b PTR _quickshare._tcp.local, ""QM"" question"
"1224","7.394263","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x0714 PTR _quickshare._tcp.local, ""QM"" question"
